insert into produtos(id_producto,nombre,categoria,precio,stock) values
4543,Deporte Pro Mini 04543,Deporte,7.54,38
4544,Juguetes Plus Core 04544,Juguetes,91.52,30
4545,Informatica Core Air 04545,Informatica,143.65,38
4546,Moda Smart Home 04546,Moda,18.02,15
4547,Deporte Home Home 04547,Deporte,58.41,35
4548,Informatica Plus Nova 04548,Informatica,60.81,56
4549,Electronica Plus Plus 04549,Electronica,14.21,54
4550,Moda Air Eco 04550,Moda,20.36,96
4551,Informatica Smart Home 04551,Informatica,38.45,75
4552,Informatica Ultra Prime 04552,Informatica,26.19,78
4553,Hogar Lite Smart 04553,Hogar,55.80,79
4554,Hogar Max Nova 04554,Hogar,22.83,47
4555,Juguetes Plus Eco 04555,Juguetes,50.67,14
4556,Juguetes Eco Prime 04556,Juguetes,26.47,80
4557,Electronica Studio Home 04557,Electronica,5.53,30
4558,Informatica Home Max 04558,Informatica,231.61,5
4559,Moda Home Plus 04559,Moda,30.33,45
4560,Libros Home Plus 04560,Libros,142.39,41
4561,Informatica Lite Pro 04561,Informatica,17.18,13
4562,Hogar Plus Core 04562,Hogar,67.70,97
4563,Electronica Home Plus 04563,Electronica,28.07,37
4564,Informatica Max Core 04564,Informatica,39.06,25
4565,Jardineria Mini Lite 04565,Jardineria,126.56,27
4566,Moda Air Studio 04566,Moda,10.34,39
4567,Hogar Eco Prime 04567,Hogar,67.37,12
4568,Juguetes Plus Studio 04568,Juguetes,53.13,25
4569,Instrumentos musicales Air Core 04569,Instrumentos musicales,85.32,44
4570,Moda Home Core 04570,Moda,24.08,22
4571,Electronica Core Studio 04571,Electronica,50.46,105
4572,Mascotas Air Home 04572,Mascotas,17.09,32
4573,Libros Plus Mini 04573,Libros,13.38,79
4574,Hogar Core Studio 04574,Hogar,8.52,75
4575,Jardineria Max Plus 04575,Jardineria,22.19,23
4576,Deporte Air Smart 04576,Deporte,14.49,100
4577,Libros Air Nova 04577,Libros,16.97,115
4578,Informatica Nova Lite 04578,Informatica,45.86,29
4579,Jardineria Max Lite 04579,Jardineria,104.25,93
4580,Informatica Pro Mini 04580,Informatica,38.91,101
4581,Hogar Plus Nova 04581,Hogar,78.87,44
4582,Libros Air Home 04582,Libros,3.32,35
4583,Jardineria Core Studio 04583,Jardineria,38.92,25
4584,Deporte Air Studio 04584,Deporte,5.21,99
4585,Instrumentos musicales Eco Plus 04585,Instrumentos musicales,17.31,39
4586,Informatica Mini Max 04586,Informatica,45.24,8
4587,Deporte Plus Lite 04587,Deporte,34.82,44
4588,Informatica Air Lite 04588,Informatica,17.47,18
4589,Informatica Eco Home 04589,Informatica,27.05,81
4590,Moda Smart Air 04590,Moda,10.33,7
4591,Deporte Pro Pro 04591,Deporte,237.13,36
4592,Juguetes Studio Max 04592,Juguetes,13.56,43
4593,Moda Prime Air 04593,Moda,23.34,60
4594,Electronica Max Mini 04594,Electronica,28.22,6
4595,Electronica Nova Studio 04595,Electronica,68.70,10
4596,Libros Pro Prime 04596,Libros,189.87,41
4597,Instrumentos musicales Air Ultra 04597,Instrumentos musicales,44.18,40
4598,Libros Lite Air 04598,Libros,57.49,83
4599,Juguetes Home Home 04599,Juguetes,14.61,91
4600,Moda Mini Smart 04600,Moda,20.66,32
4601,Libros Home Air 04601,Libros,126.03,29
4602,Mascotas Eco Air 04602,Mascotas,61.45,29
4603,Informatica Lite Home 04603,Informatica,18.91,39
4604,Deporte Mini Lite 04604,Deporte,91.94,33
4605,Juguetes Mini Eco 04605,Juguetes,25.49,32
4606,Juguetes Pro Air 04606,Juguetes,52.14,12
4607,Electronica Pro Prime 04607,Electronica,20.54,13
4608,Informatica Home Ultra 04608,Informatica,26.39,18
4609,Hogar Nova Lite 04609,Hogar,6.77,53
4610,Electronica Plus Smart 04610,Electronica,35.35,50
4611,Informatica Nova Lite 04611,Informatica,15.18,52
4612,Hogar Eco Pro 04612,Hogar,23.22,100
4613,Moda Air Eco 04613,Moda,18.98,25
4614,Hogar Nova Plus 04614,Hogar,58.46,104
4615,Electronica Core Nova 04615,Electronica,42.35,50
4616,Informatica Smart Plus 04616,Informatica,136.60,44
4617,Electronica Air Lite 04617,Electronica,28.10,25
4618,Hogar Air Lite 04618,Hogar,49.33,26
4619,Informatica Max Plus 04619,Informatica,10.57,108
4620,Informatica Ultra Smart 04620,Informatica,31.95,44
4621,Libros Plus Pro 04621,Libros,37.79,30
4622,Jardineria Lite Prime 04622,Jardineria,16.76,77
4623,Hogar Pro Studio 04623,Hogar,17.75,37
4624,Moda Lite Nova 04624,Moda,65.85,50
4625,Electronica Home Pro 04625,Electronica,20.89,35
4626,Electronica Core Home 04626,Electronica,17.63,108
4627,Hogar Home Studio 04627,Hogar,25.10,92
4628,Deporte Home Home 04628,Deporte,16.31,97
4629,Juguetes Mini Studio 04629,Juguetes,6.61,112
4630,Moda Home Max 04630,Moda,17.86,27
4631,Informatica Pro Max 04631,Informatica,61.49,10
4632,Deporte Plus Pro 04632,Deporte,129.52,20
4633,Jardineria Ultra Plus 04633,Jardineria,30.64,110
4634,Juguetes Studio Lite 04634,Juguetes,25.81,30
4635,Moda Mini Lite 04635,Moda,22.64,9
4636,Moda Nova Pro 04636,Moda,9.64,30
4637,Juguetes Mini Home 04637,Juguetes,65.01,41
4638,Deporte Max Smart 04638,Deporte,26.55,40
4639,Libros Plus Max 04639,Libros,22.41,29
4640,Informatica Pro Core 04640,Informatica,7.62,44
4641,Electronica Home Smart 04641,Electronica,11.75,49
4642,Informatica Nova Ultra 04642,Informatica,22.10,23
4643,Informatica Prime Core 04643,Informatica,34.53,6
4644,Moda Plus Core 04644,Moda,27.79,35
4645,Hogar Prime Prime 04645,Hogar,81.71,63
4646,Juguetes Plus Prime 04646,Juguetes,27.51,90
4647,Informatica Nova Eco 04647,Informatica,34.28,32
4648,Juguetes Smart Air 04648,Juguetes,31.51,71
4649,Electronica Lite Core 04649,Electronica,48.47,100
4650,Informatica Ultra Pro 04650,Informatica,22.64,17
4651,Juguetes Studio Ultra 04651,Juguetes,16.22,44
4652,Informatica Ultra Studio 04652,Informatica,26.88,30
4653,Libros Lite Ultra 04653,Libros,9.57,115
4654,Moda Core Lite 04654,Moda,32.40,36
4655,Mascotas Nova Lite 04655,Mascotas,59.39,59
4656,Electronica Ultra Eco 04656,Electronica,15.94,23
4657,Informatica Ultra Eco 04657,Informatica,14.33,106
4658,Informatica Mini Nova 04658,Informatica,31.19,43
4659,Informatica Core Smart 04659,Informatica,26.54,53
4660,Hogar Pro Home 04660,Hogar,60.13,29
4661,Libros Studio Max 04661,Libros,59.65,84
4662,Jardineria Lite Ultra 04662,Jardineria,4.34,36
4663,Hogar Pro Smart 04663,Hogar,18.37,17
4664,Deporte Max Prime 04664,Deporte,27.02,17
4665,Hogar Air Plus 04665,Hogar,21.45,38
4666,Informatica Home Nova 04666,Informatica,20.89,77
4667,Deporte Mini Air 04667,Deporte,9.76,62
4668,Hogar Air Ultra 04668,Hogar,32.30,39
4669,Instrumentos musicales Max Prime 04669,Instrumentos musicales,81.28,102
4670,Libros Smart Ultra 04670,Libros,19.34,100
4671,Electronica Lite Mini 04671,Electronica,40.17,12
4672,Instrumentos musicales Plus Eco 04672,Instrumentos musicales,80.61,44
4673,Hogar Ultra Eco 04673,Hogar,29.69,43
4674,Informatica Lite Eco 04674,Informatica,5.72,79
4675,Moda Air Nova 04675,Moda,17.24,34
4676,Moda Home Plus 04676,Moda,68.67,80
4677,Electronica Pro Prime 04677,Electronica,70.49,11
4678,Informatica Eco Ultra 04678,Informatica,133.39,14
4679,Moda Pro Core 04679,Moda,10.83,100
4680,Deporte Prime Plus 04680,Deporte,28.36,11
4681,Moda Smart Smart 04681,Moda,103.45,38
4682,Deporte Ultra Core 04682,Deporte,23.06,51
4683,Electronica Core Smart 04683,Electronica,19.18,42
4684,Moda Mini Max 04684,Moda,28.49,75
4685,Libros Studio Nova 04685,Libros,10.23,12
4686,Electronica Nova Mini 04686,Electronica,34.96,43
4687,Moda Ultra Core 04687,Moda,20.71,20
4688,Electronica Max Pro 04688,Electronica,22.78,17
4689,Electronica Eco Nova 04689,Electronica,43.98,44
4690,Electronica Studio Home 04690,Electronica,10.51,13
4691,Informatica Air Core 04691,Informatica,22.59,31
4692,Jardineria Home Pro 04692,Jardineria,16.16,49
4693,Electronica Plus Prime 04693,Electronica,165.95,114
4694,Mascotas Core Studio 04694,Mascotas,19.38,34
4695,Electronica Mini Home 04695,Electronica,24.00,44
4696,Moda Lite Air 04696,Moda,22.86,52
4697,Juguetes Nova Nova 04697,Juguetes,28.27,35
4698,Juguetes Nova Home 04698,Juguetes,11.00,8
4699,Hogar Eco Ultra 04699,Hogar,17.05,26
4700,Informatica Plus Home 04700,Informatica,36.43,45
4701,Juguetes Eco Smart 04701,Juguetes,55.63,32
4702,Libros Core Plus 04702,Libros,4.28,57
4703,Electronica Core Pro 04703,Electronica,47.22,23
4704,Informatica Prime Prime 04704,Informatica,46.09,40
4705,Informatica Studio Plus 04705,Informatica,12.77,45
4706,Instrumentos musicales Core Ultra 04706,Instrumentos musicales,25.78,22
4707,Informatica Prime Pro 04707,Informatica,163.65,36
4708,Informatica Eco Eco 04708,Informatica,15.62,43
4709,Informatica Core Max 04709,Informatica,102.07,10
4710,Libros Core Lite 04710,Libros,246.84,19
4711,Informatica Plus Air 04711,Informatica,45.52,88
4712,Mascotas Plus Smart 04712,Mascotas,6.36,20
4713,Deporte Smart Core 04713,Deporte,42.29,26
4714,Informatica Studio Mini 04714,Informatica,157.19,15
4715,Informatica Plus Home 04715,Informatica,62.20,94
4716,Moda Home Core 04716,Moda,36.56,61
4717,Moda Ultra Pro 04717,Moda,24.45,46
4718,Mascotas Studio Plus 04718,Mascotas,68.36,22
4719,Jardineria Prime Ultra 04719,Jardineria,82.61,45
4720,Libros Pro Lite 04720,Libros,9.05,28
4721,Mascotas Plus Home 04721,Mascotas,23.10,96
4722,Libros Air Air 04722,Libros,17.27,24
4723,Electronica Core Prime 04723,Electronica,29.15,36
4724,Moda Ultra Studio 04724,Moda,7.69,15
4725,Electronica Prime Plus 04725,Electronica,21.87,20
4726,Hogar Max Max 04726,Hogar,16.22,10
4727,Instrumentos musicales Core Pro 04727,Instrumentos musicales,10.98,53
4728,Hogar Core Plus 04728,Hogar,34.19,29
4729,Libros Mini Smart 04729,Libros,33.36,24
4730,Deporte Ultra Mini 04730,Deporte,36.42,33
4731,Informatica Studio Prime 04731,Informatica,12.55,24
4732,Electronica Lite Lite 04732,Electronica,21.71,24
4733,Jardineria Home Prime 04733,Jardineria,32.86,19
4734,Jardineria Max Pro 04734,Jardineria,30.85,45
4735,Deporte Prime Mini 04735,Deporte,35.56,76
4736,Electronica Pro Prime 04736,Electronica,27.81,45
4737,Electronica Smart Eco 04737,Electronica,51.88,29
4738,Electronica Plus Home 04738,Electronica,32.68,8
4739,Electronica Mini Ultra 04739,Electronica,39.48,72
4740,Hogar Prime Eco 04740,Hogar,13.18,49
4741,Libros Pro Core 04741,Libros,9.44,12
4742,Electronica Prime Home 04742,Electronica,44.25,47
4743,Electronica Core Home 04743,Electronica,89.55,30
4744,Libros Max Studio 04744,Libros,13.66,75
4745,Hogar Ultra Core 04745,Hogar,34.25,11
4746,Electronica Home Studio 04746,Electronica,70.27,44
4747,Hogar Air Prime 04747,Hogar,31.45,8
4748,Moda Max Home 04748,Moda,218.29,27
4749,Libros Air Home 04749,Libros,14.03,20
4750,Moda Core Max 04750,Moda,18.55,27
4751,Electronica Eco Eco 04751,Electronica,11.75,53
4752,Juguetes Air Air 04752,Juguetes,34.93,15
4753,Electronica Home Lite 04753,Electronica,30.71,39
4754,Electronica Lite Smart 04754,Electronica,10.88,23
4755,Informatica Pro Ultra 04755,Informatica,17.74,42
4756,Juguetes Max Lite 04756,Juguetes,147.87,12
4757,Juguetes Prime Eco 04757,Juguetes,20.50,51
4758,Instrumentos musicales Studio Air 04758,Instrumentos musicales,73.01,27
4759,Moda Ultra Smart 04759,Moda,22.95,22
4760,Electronica Mini Plus 04760,Electronica,38.38,87
4761,Hogar Ultra Plus 04761,Hogar,20.38,82
4762,Electronica Pro Pro 04762,Electronica,14.65,35
4763,Informatica Prime Lite 04763,Informatica,9.09,21
4764,Hogar Lite Smart 04764,Hogar,66.76,10
4765,Deporte Air Studio 04765,Deporte,82.03,53
4766,Electronica Max Studio 04766,Electronica,130.28,12
4767,Moda Ultra Max 04767,Moda,19.46,43
4768,Deporte Plus Mini 04768,Deporte,17.57,28
4769,Moda Mini Smart 04769,Moda,79.04,88
4770,Informatica Studio Max 04770,Informatica,35.60,30
4771,Hogar Mini Nova 04771,Hogar,29.21,13
4772,Electronica Nova Smart 04772,Electronica,8.20,10
4773,Moda Home Core 04773,Moda,12.32,39
4774,Mascotas Home Eco 04774,Mascotas,17.47,113
4775,Hogar Ultra Mini 04775,Hogar,18.00,42
4776,Mascotas Core Pro 04776,Mascotas,18.19,105
4777,Mascotas Ultra Air 04777,Mascotas,61.16,113
4778,Informatica Home Eco 04778,Informatica,8.49,80
4779,Juguetes Pro Pro 04779,Juguetes,5.81,19
4780,Electronica Eco Smart 04780,Electronica,4.15,37
4781,Hogar Air Lite 04781,Hogar,41.78,17
4782,Moda Ultra Lite 04782,Moda,16.72,32
4783,Juguetes Smart Studio 04783,Juguetes,28.22,41
4784,Jardineria Mini Smart 04784,Jardineria,43.99,93
4785,Informatica Plus Nova 04785,Informatica,46.45,27
4786,Informatica Smart Home 04786,Informatica,38.58,27
4787,Electronica Ultra Prime 04787,Electronica,57.45,42
4788,Deporte Max Home 04788,Deporte,87.18,104
4789,Mascotas Max Nova 04789,Mascotas,67.36,18
4790,Deporte Mini Mini 04790,Deporte,7.74,62
4791,Electronica Home Lite 04791,Electronica,9.25,10
4792,Electronica Prime Max 04792,Electronica,18.36,11
4793,Hogar Core Prime 04793,Hogar,9.20,37
4794,Hogar Studio Prime 04794,Hogar,6.95,45
4795,Informatica Pro Smart 04795,Informatica,55.11,21
4796,Hogar Pro Pro 04796,Hogar,66.23,38
4797,Instrumentos musicales Max Pro 04797,Instrumentos musicales,5.82,36
4798,Moda Ultra Lite 04798,Moda,8.24,36
4799,Electronica Air Pro 04799,Electronica,26.60,22
4800,Informatica Ultra Plus 04800,Informatica,20.88,16
4801,Electronica Core Eco 04801,Electronica,111.58,36
4802,Informatica Max Lite 04802,Informatica,7.86,28
4803,Electronica Eco Studio 04803,Electronica,73.70,42
4804,Jardineria Ultra Eco 04804,Jardineria,8.67,16
4805,Informatica Mini Max 04805,Informatica,22.24,34
4806,Electronica Home Air 04806,Electronica,26.97,31
4807,Deporte Studio Smart 04807,Deporte,120.57,82
4808,Electronica Pro Core 04808,Electronica,44.96,85
4809,Hogar Smart Home 04809,Hogar,25.46,19
4810,Electronica Smart Lite 04810,Electronica,3.91,43
4811,Deporte Air Core 04811,Deporte,21.23,45
4812,Hogar Smart Ultra 04812,Hogar,9.10,30
4813,Informatica Mini Max 04813,Informatica,34.43,108
4814,Hogar Air Home 04814,Hogar,81.95,19
4815,Electronica Home Mini 04815,Electronica,66.58,20
4816,Hogar Max Eco 04816,Hogar,15.63,36
4817,Hogar Max Ultra 04817,Hogar,31.88,25
4818,Electronica Nova Lite 04818,Electronica,5.20,107
4819,Electronica Home Mini 04819,Electronica,6.20,54
4820,Electronica Plus Studio 04820,Electronica,18.34,35
4821,Moda Plus Max 04821,Moda,29.83,31
4822,Deporte Lite Mini 04822,Deporte,30.71,13
4823,Moda Air Studio 04823,Moda,24.01,58
4824,Mascotas Max Smart 04824,Mascotas,47.69,27
4825,Deporte Eco Prime 04825,Deporte,38.95,40
4826,Electronica Pro Ultra 04826,Electronica,117.86,31
4827,Hogar Core Max 04827,Hogar,8.87,52
4828,Electronica Prime Lite 04828,Electronica,27.90,99
4829,Informatica Plus Smart 04829,Informatica,6.34,62
4830,Informatica Smart Studio 04830,Informatica,128.15,13
4831,Deporte Mini Smart 04831,Deporte,56.88,18
4832,Hogar Max Plus 04832,Hogar,38.59,33
4833,Electronica Max Lite 04833,Electronica,149.81,31
4834,Electronica Nova Mini 04834,Electronica,19.23,85
4835,Deporte Smart Studio 04835,Deporte,33.81,11
4836,Moda Lite Nova 04836,Moda,52.19,89
4837,Informatica Home Air 04837,Informatica,28.60,8
4838,Libros Studio Lite 04838,Libros,48.39,65
4839,Libros Mini Nova 04839,Libros,11.97,12
4840,Informatica Ultra Smart 04840,Informatica,15.09,8
4841,Hogar Nova Pro 04841,Hogar,49.34,9
4842,Electronica Lite Mini 04842,Electronica,57.24,83
4843,Deporte Pro Core 04843,Deporte,9.23,98
4844,Hogar Air Plus 04844,Hogar,128.92,62
4845,Instrumentos musicales Air Plus 04845,Instrumentos musicales,53.15,22
4846,Mascotas Home Max 04846,Mascotas,42.83,21
4847,Juguetes Ultra Pro 04847,Juguetes,8.90,9
4848,Informatica Lite Studio 04848,Informatica,94.69,33
4849,Electronica Lite Core 04849,Electronica,12.70,38
4850,Moda Lite Plus 04850,Moda,24.67,45
4851,Electronica Nova Plus 04851,Electronica,59.43,42
4852,Informatica Pro Nova 04852,Informatica,17.72,17
4853,Juguetes Pro Nova 04853,Juguetes,16.67,77
4854,Electronica Eco Max 04854,Electronica,51.75,17
4855,Hogar Mini Eco 04855,Hogar,5.30,91
4856,Hogar Plus Lite 04856,Hogar,5.93,37
4857,Electronica Plus Plus 04857,Electronica,4.75,53
4858,Libros Pro Smart 04858,Libros,106.24,36
4859,Informatica Air Nova 04859,Informatica,50.33,12
4860,Deporte Core Nova 04860,Deporte,9.51,81
4861,Electronica Prime Studio 04861,Electronica,47.94,11
4862,Libros Nova Core 04862,Libros,46.02,34
4863,Electronica Ultra Ultra 04863,Electronica,9.33,104
4864,Electronica Lite Air 04864,Electronica,10.90,16
4865,Deporte Air Smart 04865,Deporte,46.39,30
4866,Informatica Nova Plus 04866,Informatica,25.13,43
4867,Deporte Prime Studio 04867,Deporte,46.73,12
4868,Electronica Max Prime 04868,Electronica,11.07,92
4869,Mascotas Ultra Ultra 04869,Mascotas,212.55,24
4870,Libros Max Ultra 04870,Libros,73.42,36
4871,Deporte Nova Ultra 04871,Deporte,6.09,56
4872,Informatica Mini Air 04872,Informatica,5.87,18
4873,Electronica Pro Prime 04873,Electronica,33.19,35
4874,Hogar Mini Max 04874,Hogar,12.12,22
4875,Electronica Air Plus 04875,Electronica,19.71,46
4876,Hogar Pro Home 04876,Hogar,23.16,43
4877,Hogar Eco Eco 04877,Hogar,12.85,60
4878,Libros Smart Smart 04878,Libros,22.93,80
4879,Moda Pro Home 04879,Moda,47.92,14
4880,Electronica Core Pro 04880,Electronica,51.42,42
4881,Mascotas Core Nova 04881,Mascotas,14.92,37
4882,Libros Eco Ultra 04882,Libros,12.75,82
4883,Hogar Core Core 04883,Hogar,16.35,42
4884,Hogar Ultra Max 04884,Hogar,37.73,9
4885,Electronica Mini Lite 04885,Electronica,5.09,39
4886,Hogar Plus Core 04886,Hogar,8.52,95
4887,Electronica Lite Home 04887,Electronica,35.61,23
4888,Juguetes Plus Air 04888,Juguetes,3.92,24
4889,Informatica Lite Prime 04889,Informatica,6.89,25
4890,Informatica Max Eco 04890,Informatica,20.80,14
4891,Moda Studio Smart 04891,Moda,69.89,57
4892,Informatica Max Max 04892,Informatica,59.33,41
4893,Electronica Core Plus 04893,Electronica,80.12,115
4894,Electronica Prime Nova 04894,Electronica,44.58,20
4895,Moda Studio Smart 04895,Moda,61.45,7
4896,Informatica Eco Lite 04896,Informatica,88.79,22
4897,Informatica Eco Core 04897,Informatica,70.97,81
4898,Electronica Max Plus 04898,Electronica,48.28,43
4899,Juguetes Air Eco 04899,Juguetes,31.59,6
4900,Informatica Studio Home 04900,Informatica,14.88,27
4901,Hogar Plus Nova 04901,Hogar,68.21,35
4902,Juguetes Mini Air 04902,Juguetes,135.15,26
4903,Libros Eco Core 04903,Libros,48.32,58
4904,Hogar Lite Home 04904,Hogar,29.67,14
4905,Juguetes Lite Nova 04905,Juguetes,51.22,42
4906,Electronica Eco Studio 04906,Electronica,38.15,76
4907,Libros Home Pro 04907,Libros,96.56,30
4908,Moda Home Studio 04908,Moda,29.52,21
4909,Informatica Max Ultra 04909,Informatica,32.50,9
4910,Electronica Eco Core 04910,Electronica,28.52,8
4911,Hogar Core Prime 04911,Hogar,24.71,12
4912,Electronica Plus Home 04912,Electronica,14.84,14
4913,Hogar Ultra Mini 04913,Hogar,24.21,34
4914,Electronica Plus Eco 04914,Electronica,113.58,95
4915,Deporte Ultra Smart 04915,Deporte,14.64,89
4916,Informatica Air Plus 04916,Informatica,29.27,40
4917,Juguetes Eco Core 04917,Juguetes,10.94,49
4918,Electronica Studio Core 04918,Electronica,29.06,115
4919,Deporte Nova Studio 04919,Deporte,18.09,98
4920,Hogar Home Studio 04920,Hogar,40.54,104
4921,Informatica Lite Plus 04921,Informatica,24.94,53
4922,Electronica Core Max 04922,Electronica,60.05,23
4923,Informatica Smart Studio 04923,Informatica,14.97,37
4924,Moda Plus Core 04924,Moda,47.31,86
4925,Informatica Mini Pro 04925,Informatica,7.62,5
4926,Electronica Smart Studio 04926,Electronica,26.48,41
4927,Electronica Max Lite 04927,Electronica,24.09,38
4928,Moda Mini Air 04928,Moda,154.14,23
4929,Electronica Max Prime 04929,Electronica,7.57,67
4930,Electronica Nova Smart 04930,Electronica,38.17,98
4931,Electronica Home Studio 04931,Electronica,61.57,51
4932,Juguetes Pro Mini 04932,Juguetes,97.45,48
4933,Informatica Nova Pro 04933,Informatica,106.16,55
4934,Jardineria Smart Studio 04934,Jardineria,32.81,38
4935,Hogar Mini Home 04935,Hogar,32.64,37
4936,Informatica Lite Home 04936,Informatica,43.41,10
4937,Hogar Plus Ultra 04937,Hogar,24.22,11
4938,Deporte Air Eco 04938,Deporte,26.63,36
4939,Electronica Mini Studio 04939,Electronica,41.97,108
4940,Informatica Max Lite 04940,Informatica,13.29,22
4941,Informatica Plus Studio 04941,Informatica,20.97,105
4942,Deporte Smart Lite 04942,Deporte,57.21,97
4943,Informatica Nova Home 04943,Informatica,19.50,106
4944,Electronica Core Studio 04944,Electronica,18.40,25
4945,Moda Ultra Air 04945,Moda,18.50,48
4946,Moda Home Home 04946,Moda,35.25,25
4947,Libros Home Pro 04947,Libros,14.62,100
4948,Jardineria Eco Plus 04948,Jardineria,11.15,5
4949,Informatica Lite Air 04949,Informatica,66.18,47
4950,Electronica Max Plus 04950,Electronica,29.39,26
4951,Deporte Ultra Nova 04951,Deporte,31.68,28
4952,Juguetes Air Max 04952,Juguetes,23.48,26
4953,Deporte Plus Nova 04953,Deporte,29.71,33
4954,Juguetes Pro Air 04954,Juguetes,28.39,41
4955,Libros Ultra Prime 04955,Libros,19.14,27
4956,Libros Mini Studio 04956,Libros,27.39,10
4957,Juguetes Home Home 04957,Juguetes,326.87,40
4958,Libros Home Studio 04958,Libros,8.90,68
4959,Electronica Nova Studio 04959,Electronica,21.94,101
4960,Hogar Air Max 04960,Hogar,35.45,44
4961,Electronica Eco Lite 04961,Electronica,18.03,37
4962,Juguetes Home Nova 04962,Juguetes,233.08,21
4963,Libros Air Nova 04963,Libros,26.53,44
4964,Electronica Pro Pro 04964,Electronica,17.08,30
4965,Informatica Smart Plus 04965,Informatica,31.67,36
4966,Electronica Home Max 04966,Electronica,40.65,18
4967,Hogar Lite Prime 04967,Hogar,54.87,48
4968,Moda Pro Lite 04968,Moda,10.94,7
4969,Electronica Home Studio 04969,Electronica,21.75,17
4970,Informatica Core Eco 04970,Informatica,62.88,89
4971,Electronica Pro Ultra 04971,Electronica,7.58,11
4972,Juguetes Mini Nova 04972,Juguetes,40.19,26
4973,Electronica Ultra Nova 04973,Electronica,15.11,7
4974,Electronica Lite Home 04974,Electronica,100.91,21
4975,Juguetes Plus Studio 04975,Juguetes,11.31,26
4976,Deporte Home Core 04976,Deporte,9.79,48
4977,Moda Air Nova 04977,Moda,20.33,9
4978,Electronica Plus Ultra 04978,Electronica,19.99,27
4979,Moda Smart Max 04979,Moda,17.42,43
4980,Informatica Plus Smart 04980,Informatica,10.56,42
4981,Informatica Mini Mini 04981,Informatica,11.06,28
4982,Deporte Air Core 04982,Deporte,13.95,43
4983,Jardineria Nova Mini 04983,Jardineria,22.77,31
4984,Informatica Home Eco 04984,Informatica,35.03,43
4985,Electronica Smart Smart 04985,Electronica,34.30,28
4986,Electronica Smart Pro 04986,Electronica,13.05,19
4987,Instrumentos musicales Pro Pro 04987,Instrumentos musicales,77.89,38
4988,Libros Home Studio 04988,Libros,15.79,39
4989,Electronica Smart Nova 04989,Electronica,23.29,111
4990,Moda Eco Ultra 04990,Moda,127.72,35
4991,Deporte Home Studio 04991,Deporte,9.60,90
4992,Juguetes Plus Prime 04992,Juguetes,55.95,8
4993,Hogar Eco Mini 04993,Hogar,44.49,27
4994,Electronica Lite Home 04994,Electronica,15.10,45
4995,Moda Lite Pro 04995,Moda,32.01,50
4996,Hogar Plus Smart 04996,Hogar,10.17,42
4997,Jardineria Ultra Studio 04997,Jardineria,159.67,28
4998,Deporte Ultra Smart 04998,Deporte,49.09,35
4999,Electronica Nova Pro 04999,Electronica,5.17,32
5000,Moda Studio Nova 05000,Moda,3.88,80
5001,Informatica Max Studio 05001,Informatica,27.27,35
5002,Informatica Lite Prime 05002,Informatica,77.87,34
5003,Electronica Plus Plus 05003,Electronica,153.25,86
5004,Hogar Prime Eco 05004,Hogar,96.69,24
5005,Electronica Mini Plus 05005,Electronica,41.38,36
5006,Informatica Ultra Ultra 05006,Informatica,12.73,51
5007,Informatica Lite Studio 05007,Informatica,38.61,22
5008,Electronica Air Smart 05008,Electronica,7.60,48
5009,Juguetes Core Plus 05009,Juguetes,15.83,86
5010,Jardineria Core Ultra 05010,Jardineria,22.54,34
5011,Libros Core Ultra 05011,Libros,62.22,14
5012,Jardineria Home Smart 05012,Jardineria,23.68,61
5013,Libros Max Air 05013,Libros,7.74,44
5014,Informatica Home Smart 05014,Informatica,110.80,32
5015,Informatica Ultra Pro 05015,Informatica,17.97,24
5016,Juguetes Nova Pro 05016,Juguetes,23.02,35
5017,Informatica Core Pro 05017,Informatica,27.97,8
5018,Electronica Prime Ultra 05018,Electronica,173.27,43
5019,Moda Plus Core 05019,Moda,24.60,17
5020,Instrumentos musicales Pro Lite 05020,Instrumentos musicales,38.92,110
5021,Jardineria Plus Smart 05021,Jardineria,48.98,43
5022,Jardineria Air Max 05022,Jardineria,91.40,33
5023,Libros Mini Eco 05023,Libros,129.10,100
5024,Informatica Lite Studio 05024,Informatica,50.82,45
5025,Libros Mini Nova 05025,Libros,15.06,40
5026,Electronica Lite Core 05026,Electronica,16.77,41
5027,Hogar Pro Ultra 05027,Hogar,19.05,46
5028,Juguetes Pro Nova 05028,Juguetes,16.04,40
5029,Moda Core Ultra 05029,Moda,55.43,39
5030,Informatica Air Lite 05030,Informatica,13.21,36
5031,Mascotas Prime Home 05031,Mascotas,15.63,90
5032,Hogar Nova Max 05032,Hogar,7.67,104
5033,Moda Eco Lite 05033,Moda,25.50,30
5034,Electronica Smart Air 05034,Electronica,175.97,27
5035,Informatica Ultra Lite 05035,Informatica,15.15,54
5036,Moda Eco Core 05036,Moda,16.85,60
5037,Libros Ultra Eco 05037,Libros,5.98,42
5038,Electronica Ultra Mini 05038,Electronica,101.47,114
5039,Juguetes Plus Air 05039,Juguetes,44.07,17
5040,Electronica Mini Air 05040,Electronica,12.14,47
5041,Libros Max Lite 05041,Libros,44.21,18
5042,Juguetes Eco Core 05042,Juguetes,17.20,94
5043,Electronica Air Prime 05043,Electronica,4.36,11
5044,Informatica Smart Eco 05044,Informatica,49.52,13
5045,Mascotas Studio Pro 05045,Mascotas,77.00,22
5046,Electronica Max Core 05046,Electronica,17.92,30
